"post_id","keyword","message","post_date","is_question","label"
52207903,"làm sao","[USER=3]@cuhiep[/USER] làm sao để biết nick tinhte nào đi với nick fb nào nhỉ?","2018-09-11 19:42:59.000",1,"yes"
52207938,"làm sao","Sau 1 thời gian theo dõi mình thấy phong cách của bkav và seeder là luôn nói mập mờ 1 phần khiến cho người đọc/nghe tự hiểu sai đi ! Khi bị người ta nói thì bọn nó vẫn vỗ ngực câng câng “tôi nói đúng, đâu có sai,chỉ chưa nói đoạn sau thôi” vậy nên mình mạn phép đưa ra cách giải thích 1 số câu nói của đám seeder cho mọi người dễ hiểu: 
-“mình là fan sony không phải Bfan”-ý nghĩa : “mình thích sony không thích xài bphone “ tuy nhiên công việc mình là seeder nên phải nâng bi Bphone và a Quảng !
-“mình không phải nhân viên bkav” -ý nghĩa : đúng là mình ko có trong biên chế bkav nhưng mình/người thân là ad,mod,hiệp sĩ của BKAV.Hàng tháng được phát cho ít thẻ bkav với nửa giá thị trường nên mình công việc mình là phải đi nâng bi cho bkav không thì mất nguồn sống !
-Màn hình ,âm thanh,chụp ảnh của Bphone tốt (so với mấy hàng tàu nhái loại...rác)
-Mình dùng Bphone cả năm nay có thấy lỗi này đâu ! (Bphone mình vứt xó ,có động vào đâu mà thấy lỗi)
-Bphone chụp tốt khi điều kiện ánh sáng lý tưởng( ánh sáng không lý tưởng thì đừng chụp,mà làm gì có chỗ nào có ánh sáng lý tưởng)
-Bphone ngày trước có lỗi vắt nhưng bây giờ hầu hết các lỗi đã được sửa ( “đã” sửa thôi chứ sửa được không là chuyện khác nhé)
-tôi không nhận tiền từ bkav (trưởng nhóm/người thân của tôi nhận tiền từ bkav sau đó đưa cho tôi chứ tôi không nhận.À mà nếu bkav chuyển khoản thì tôi nhận tiền từ ngân hàng chứ không phải từ bkav )
-rảnh sẽ cập nhật tiếp-
-nhắc lại :”1 nửa sự thật không phải sự thật mà là dối trá” -
<vì vậy nên mình chả dại gì mà cãi nhau với bọn lưỡi không xương ấy> :)","2018-09-11 21:29:35.000",0,"no"
52207989,"làm sao","Làm sao để mình xem file trong máy bạn ạ?","2018-09-11 22:37:28.000",1,"yes"
52208123,"cho em hỏi","Mọi người cho em hỏi, 6s plus em check trên trang [URL]https://checkcoverage.apple.com/vn/en/[/URL] thì được báo thế này, em có thử nhập ngày nhưng ko được, như vậy là sao? Em cảm ơn mọi người","2018-09-11 23:48:39.000",1,"yes"
52208438,"cho em hỏi","các bác cho em hỏi cái này dùng có tốt không ợ:(hic
[URL]https://www.amazon.com/LoHi-Multiport-Charging-Converter-ChromeBook/dp/B01MS763NR/ref=pd_sbs_147_2?_encoding=UTF8&pd_rd_i=B01MS763NR&pd_rd_r=945c413f-b42a-11e8-97de-971d4c54e3db&pd_rd_w=sxZo2&pd_rd_wg=tcIkT&pf_rd_i=desktop-dp-sims&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=0bb14103-7f67-4c21-9b0b-31f42dc047e7&pf_rd_r=F87RVEGRCN0334D7RWDW&pf_rd_s=desktop-dp-sims&pf_rd_t=40701&psc=1&refRID=F87RVEGRCN0334D7RWDW[/URL]","2018-09-12 01:09:19.000",1,"yes"
52208825,"cho em hỏi","Các bác cho em hỏi hành lý xách tay em bay từ Nhật về bằng vna mang 5 cái laptop+sạc=10 kí có được không các bác:(hic","2018-09-12 02:00:59.000",1,"yes"
52208835,"cho em hỏi","bác cho em hỏi bản global này khi có tin nhắn có rung k ạ? e đang dùng bản xách chim tàu dùng thì thấy có tin nhắn k thấy rung ở chế độ âm thanh, còn nếu chuyển sang chế độ im lặng, rung khi có tin nhắn thì có rung","2018-09-12 02:01:37.000",1,"yes"
52208898,"làm sao","làm sao để nhớ đc tên đường nhỉ :( , đường đi thì biết nhưng tên đường thì ko tài nào nhớ đc","2018-09-12 02:07:26.000",1,"yes"
52209186,"giúp mình","nhờ anh em giúp mình với. Đang định kiếm một em về thay thế cho z3v đã tan xác... mà tầm giá khoảng 5 - 7 triệu thì nên mua em nào là được. mình cần có chụp hình tốt, chân thực; pin trâu xíu; (không có yêu cầu cấu hình chơi game nặng). Mình hơi có tình cảm cho Nokia và Sony :D","2018-09-12 02:43:45.000",1,"yes"
52209229,"làm sao","Mình thắc mắc: màn IPS mỏng thì phải edge-lit, mà edge-lit làm sao dimming đc khi display HDR?","2018-09-12 02:48:39.000",1,"yes"
52209419,"giúp mình","Giúp mình nhé. Tks!
[email]tuan.nn.nhp@gmail.com[/email]","2018-09-12 03:09:05.000",0,"no"
52209427,"tư vấn giúp","Em tính mua con galaxy J8, khảo giá trên Tiki mua online thì rẻ hơn so với mua đến trực tiếp cửa hàng như mediamart, thegioididong.... Nhưng kiểu mua online đồ điện tử, e có phần nghi ngại. Bác nào có kinh nghiệm tư vấn giúp e với (Miễn tư vấn của các shop nhé) e xin cảm ơn","2018-09-12 03:09:42.000",1,"yes"
52209568,"làm sao","ăng thì tăng mà lương không tăng phải làm sao? Rất là đau đầu khi giá xăng leo dốc. Tuy nhiên, sau bài viết này, chúng tôi sẽ hướng dẫn bạn cách tiết kiệm xăng cho xe máy một cách triệt để nhất.

Với 7 bí kíp dưới đây, chắc chắn bạn không cần phải thót tim khi nghe tin xăng tăng nữa nhé.


[SIZE=4][B][B]2. Tuyệt đối không được tăng giảm ga đột ngột:[/B][/B][/SIZE]
Đây là kinh nghiệm quen thuộc khi bạn đi xe máy hay ô tô. Nếu bạn chạy tốc độ cao rồi giảm gas đột ngột thì sẽ khiến cho xe tieeuthuj thêm khoảng 40% nhiên liệu. Nếu bạn phanh gấp thì xe sẽ ăn xăng nhiều hơn để có thể đạt được tốc độ cao.



[IMG]https://thietbig20.vn/media/news/0509_tang-giam-ga-dot-ngot-cho-xe-may.jpg[/IMG]

[I]Bạn không nên tăng giảm ga đột ngột nếu không muốn xe của mình bị hao xăng[/I]



Việc bạn tiến hành tăng giảm ga đột ngột sẽ làm cho xăng dư không được đốt hết và thải ra ngoài gây lãng phí xăng. Chính bởi vậy mà việc tăng giảm ga đột ngột sẽ khiến cho xe của bạn ăn xăng hơn.

Tuy nhiên, đường đông đúc như đô thị khiến cho bạn khó lòng mà chạy xe với tốc độ đều đều được. Bí quyết để tránh tăng giảm gas đột ngột đó là bạn hãy quan sát tình hình giao thông ở phía trước. Nếu như nhìn thấy đường tắc hoặc sắp đèn đỏ thì hãy lái xe chậm lại nhé.



[SIZE=4][B][B]3. Không nên đổ xăng đầy bình:[/B][/B][/SIZE]
Nhiều người có thói quen đi xe cạn kiệt xăng rồi mới đổ đầy bình. Đây là một thói quen vô cùng sai lầm.



[IMG]https://thietbig20.vn/media/news/0509_do-xang.JPG[/IMG]

[I]Không nên để hết xăng rồi mới đổ xăng[/I]



Việc đổ xăng đầy bình khiến hại xe mà còn gây tiêu tốn xăng hơn. Nếu xăng bị rò rỉ còn gây nên vấn đề cháy nổ. Bạn nên ưu tiên đổ xăng vào sáng sớm vì việc này giúp cho xăng đỡ bị bay hơi nhiều hơn.



[SIZE=4][B][B]4. Không để lốp xe non hơi:[/B][/B][/SIZE]
Khi xe bị non hơi, lốp phải trải rộng ra đường để tăng khả năng bám. Điều này đồng nghĩa với việc động cơ cũng phải hoạt động nhiều hơn để kéo xe. Cùng với đó, nhiệt độ bên ngoài cũng làm ảnh hưởng đến áp suất lốp xe, gây hao mòn xăng. Bạn có thể sắm một chiếc [URL='https://thietbig20.vn/may-nen-khi-nhap-khau'][B]máy nén khí giá rẻ[/B][/URL] mini nhỏ gọn để bơm lốp cho xe máy khi cần thiết.



[IMG]https://thietbig20.vn/media/news/0509_lop-non-hoi.jpg[/IMG]

[I]Xe máy bị non hơi khiến xe tốn xăng hơn[/I]



Chính bởi vậy, hãy bơm xăng đúng áp suất quy định. Bạn đừng ham mà bơm căng quá vì như vậy sẽ làm cho lốp nhanh mòn và nguy cơ thủng lốp là rất cao đấy.

[B][/B]

[SIZE=4][B][B]5. Hãy chở đúng cân nặng của xe:[/B][/B][/SIZE]
Trọng lượng của xe cũng ảnh hưởng nhiều đến việc tiêu thụ nhiên liệu của xe.

Những nhà sản xuất khuyên nên trở 2 người trên xe là tối đa. Bạn đừng ép xe chở quá số người hoặc là trọng lượng mà xe có thể chịu được vì điều này sẽ khiến cho động cơ xe máy của bạn bị quá tải và khó lòng mà tiết kiệm xăng được.



[SIZE=4][B][B]6. Đi đúng số[/B][/B][/SIZE]
Để tiết kiệm xăng đối với xe số thì bạn nên đi đúng số sao cho phù hợp với từng đọc đường. Nếu bạn đi chậm thì nên đi số thấp còn nếu như đi nhanh thì bạn nên đi số cao hơn. Nếu như bạn đi ngược lại với quy định trên thì xe sẽ bị gằn số bởi vì mô-men xoắn cao. Điều này sẽ tiêu tốn nhiều nhiên liệu của xe hơn. Nếu như bạn đi số cao hơn tốc độ thì động cơ của xe sẽ bị đuối do không sinh ra đủ lực kéo cho động cơ.



[IMG]https://thietbig20.vn/media/news/0509_di-dung-so-xe-may.jpg[/IMG]

[I]Nên đi đúng số xe trong các trường hợp khác nhau[/I]



[SIZE=4][B][B]7. Hãy tắt máy khi dừng xe:[/B][/B][/SIZE]
Nếu như đèn đỏ trên 30 giây thì bạn nên tắt máy và chờ. Đối với xe số, bạn nên về số 1 trước khi dừng chờ thay vì đi số 3 hay 4 vì lúc này xe sẽ cần nhiều lực kéo hơn để thắng được sức ỳ. Động cơ làm việc nhiều hơn sẽ khiến cho xe nhanh nóng và bị hao xăng.



[SIZE=5][B][B]3 quan niệm sai lầm về tiết kiệm xăng xe:[/B][/B][/SIZE]
[SIZE=4][B][B]Đi chậm đỡ tốn xăng[/B][/B][/SIZE]
Điều này là sai. Chỉ có đi tốc độ đều mới đỡ tốn xăng. Các chuyên gia kỹ thuật cho rằng, tất cả các xe đi chậm đều tốn xăng. Đi chậm ở đây được hiểu là từ 5 – 10 km/h vì khi đi chậm, trục li tâm sẽ không hoạt động nối chuyển động cho bánh.



[IMG]https://thietbig20.vn/media/news/0509_di-cham-do-ton-xang.jpg[/IMG]

[I]Đi chậm ở đoạn đường tắc khiến xe của bạn tốn xăng hơn[/I]



Đây không phải là biện pháp tiết kiệm xăng. Nếu đi đường trong nội thành, bạn nên lựa chọn đường tắc ít dù xa hơn chút ít so với đoạn đường bị tắc nhiều. Ví dụ, đoạn đường thẳng 2km mà bị tắc nhiều thì thà bạn đi đường vòng dài 3km mà bị tắc ít còn hơn. Như vậy vừa tiết kiệm được thời gian mà xe cũng không bị hao xăng do dừng đỗ liên tục.

Khi tắc đường, bạn phải lái xe chậm, điều này gây tốn nhiên liệu hơ rất nhiều. Khi bạn lái xe ở đường tắc thì nhiên liệu sẽ tiêu tốn cao hơn mức bình thường từ 20 - 45% so với quãng đường không tắc. Một chiếc xe tiêu tốn 3 lít/100km thì nay sẽ tốn khoảng 5 lít xăng.



[SIZE=4][B][B]Mua xăng vào buổi sáng[/B][/B][/SIZE]
Không hiểu sao nhiều người có quan niệm mua xe vào buổi sáng sẽ hời hơn so với buổi chiều. Căn cứ đó là, xăng giãn nở khi mà nhiệt độ tăng và nó sẽ bị co lại khi nhiệt độ giảm nên suốt đêm xăng sẽ bị co lại, làm giảm thể tích của nó đi.



[IMG]https://thietbig20.vn/media/news/0509_mua-xang-vao-buoi-sang.jpg[/IMG]

[I]Mua xăng vào buổi sáng cũng không giúp bạn tiết kiệm xăng là bao[/I]



Tuy nhiên cách này chỉ đúng khi mà bạn đổ xăng nhiều, còn đổ vào bình xăng xe máy thì hầu như là không thay đổi. Nhiệt độ mà chênh lệch vài độ thì mức độ giãn nở không được nhiều, nếu như bạn mua 1 lít thì chỉ giãn nở ra bằng phần nghìn. Điều này không có nhiều ý nghĩa với việc bơm xăng xe máy.



[SIZE=4][B][B]Đổ xăng khi bình còn 1/2[/B][/B][/SIZE]
Quan niệm nên đổ xăng khi còn 1/2 bình sẽ được nhiều hơn so với bình bị cạn xăng là không chính xác đâu nhé. Theo nhiều người giải thích nếu như bạn để bình xăng thật cạn thì khi đổ xăng, dòng xăng chảy xuống sẽ gặp áp suất lớn hơn, điều này sẽ làm cho xăng giãn nở thể thích. Khi xăng còn 1/2, thì khoảng cách từ vòi xăng đến xăng giảm đi và áp suất trong bình xăng sẽ không lớn bằng khi xăng đã cạn bình.

Tuy nhiên, việc đổ xăng khi xe đã cạn bình hoặc khi xe chỉ còn 1/2 bình cũng không quá khác biệt. Theo những chuyên gia kỹ thuật, khi bạn đi xe đúng kỹ thuật như tránh phanh gấp, phanh nhiều, tiến hành vệ sinh bầu lọc gió thường xuyên... mới tiết kiệm xăng. Còn những cách trên không có nhiều tác dụng với xe máy đâu nhé.
[B]Nguồn: [URL]https://thietbig20.vn/7-cach-tiet-kiem-xang-cho-xe-may-triet-de-nhat[/URL][/B]","2018-09-12 03:25:00.000",0,"no"
52209788,"cho em hỏi
làm sao","Cho em hỏi chút là làm sao để dùng được sim 4G trên máy này ạ?","2018-09-12 03:48:08.000",1,"yes"
52209912,"giúp em","Em đang tính mua 1 xe honda cũ lead fi 110, nhưng có điều em lại hơi bị thấp  chỉ có 1m50. Em xem lead 125 nó to quá. Nhưng lead 110 hình nhu2 nhỏ hơn chút đúng k ạ. Hay em lầm. Và liệu em có đi đc với chiều cao 1m50 không ạ. Các bác giúp em vớiiiii. :((","2018-09-12 04:04:01.000",1,"yes"
52209948,"giúp em","Giúp em với ạ 
Reinstall cái nó bị vầy@@","2018-09-12 04:08:55.000",0,"no"
52210185,"giúp em
tư vấn giúp","Tình hình là nhà em chuẩn bị lên đời tivi.
Em nhờ các cao thủ tư vấn giúp em nên chọn con nào 55inch giữa mã 7400, 7100 và 6103 với ah.
Em cảm ơn các bác.","2018-09-12 04:42:38.000",1,"yes"
52210268,"giúp mình
tư vấn giúp","Đang phân vân làm 1 em tầm 49 or 55 của model trên, xét về hình ảnh các bác nào có kn tư vấn giúp mình, sony dạo này hỏng nhiều nên hơi ngán chứ màu thì đẹp, con 8500 mình vừa mua đẹp nhưng đã cho papa rồi, giờ mua 1 con trong 3 con trên thì lại phân vân, bác nào có kinh nghiệm tư vấn, sẵn các bác thương gia inbox mình giá tốt nhất từng loại luôn nhé.","2018-09-12 04:52:35.000",1,"yes"
52210440,"giúp mình","*Mình đang làm một series review các sản phẩm mua online từ shopee, hoặc các trang thương mại điện tử khác. Nhầm mục đích cho các bạn nào đang có ý định mua sản phẩm, có nên mua hay không.

*Tất cả các bài viết của mình trên Tinh tế tại đây: full house share
*Đây là kênh youtube của mình, mời bạn vào xem: [URL]http://bit.ly/fullhouseshare[/URL]
*Mong các bạn xem ủng hộ và góp ý kiến, để giúp mình làm tốt hơn.
[B]Cảm ơn các bạn rất nhiều! 
.............................[/B]
đây là video trên tay quạt cầm tay mini mời các bạn xem nhé!


[MEDIA=youtube]1_7WR7iiByU[/MEDIA]","2018-09-12 05:23:49.000",1,"yes"
52210441,"cho em hỏi","Các anh cho em hỏi , em có xiaomi note 5 pro . hôm nay là ngày cài tiếng việt ấy , nhưng em lỡ resert máy .và cái tài khoản mi không giống của shop nên k hỗ trợ cài . thế bây h có cách nào về lại k ạ ? mong các anh giúp e với ạ","2018-09-12 05:23:52.000",1,"yes"
52210548,"cho em hỏi
giúp em","Tình hình là mấy hôm nay em gặp 1 vấn đề về lỗi ổ cứng, mong các bác nào có kinh nghiệm giúp em cách xử lý. Em xin trình bày lỗi như sau:

Máy của em là máy bàn, windows 10, có 2 ổ cứng, 1 ổ cài windows là SSD, hoàn toàn bình thường không có lỗi gì cả, windows lẫn ổ cứng đều ok.

Ổ còn lại là HDD 1T của WD, em chủ yếu dùng để cài đặt những phần mềm nặng như Adobe, 1 số game, và lưu trữ dữ liệu. Máy của em hoàn toàn sạch, không có virus.

Vài hôm trước, máy bỗng nhiên báo cần restart để scan ổ cứng, em khởi động lại thì nó hiện ""scanning and repairing drive D"", nó chạy mất khoảng vài tiếng đồng hồ thì vào được windows. Nhưng từ hôm đó trở đi, cứ mỗi lần em restart máy là nó lại scanning and repairing mất vài tiếng với vào được. Và vào thì nó lại tiếp tục báo lỗi ở thanh noti là ""restart to repair disk errors"". Rồi đến cả phần mềm intel rapid storage technology cũng báo lỗi ổ D của em. 

Em tải phần mềm của WD về để test ổ cứng thì ổ SSD của em pass, không có lỗi gì cả. Còn ổ HDD của em thì báo fail. Nội dung báo lỗi hiện như sau: 

Test Option: QUICK TEST 
Model Number: WDC WD10EZEX-21WN4A0 
Unit Serial Number: WCC6Y3RPUK88 
Firmware Number: 01.01A01 
Capacity: 1000.20 GB 
SMART Status: FAIL 
Test Result: FAIL 
Test Error Code: 06-Quick Test on drive 2 did not complete! Status code = 04 (Unknown failed test element), Failure Checkpoint = 96 (Unknown Test) SMART self-test did not complete on drive 2! 
Test Time: 12:35:48, September 12, 2018 

Các bác cho em hỏi giờ em nên làm gì để sửa lỗi này.

Em muốn nói thêm là để nó tự scan và repair không thành công. Vào property của ổ cứng chọn Tool rồi chọn check now để repair ổ cứng cũng không thành công. Chạy command promt admin lệnh chkdsk /f /r /x cũng không thành công. 

Em cảm ơn ạ.","2018-09-12 05:46:00.000",1,"yes"
52210569,"cho em hỏi","Các bác ai có kinh nghiệm cho em hỏi bệnh này, màn con zbook của em ban đầu bị điểm chết màu trắng ở 1 góc, giờ nó càng ngày càng to và lan ra tới 3 góc luôn như hình,
cho em hỏi là nó bị màn hình hay là còn bị gì khác không ạ.
Em cám ơn.[ATTACH=full]3952738[/ATTACH]","2018-09-12 05:48:33.000",1,"yes"
52210943,"làm sao","Con 6s+ bị tình trạng như sau, bác nào gặp rồi cho chút kinh nghiệm để xử lý với:
- Vào mục tin nhắn thì trống trơn không có bất kỳ tin nhắn nào.
Vào cài đặt để xem dung lượng bộ nhớ thì trong mục quản lý dung lượng thì vẫn thấy tin nhắn lưu ~6GB.
Không biết là trẻ con khi nghịch nhấn nhá vào đâu mà giờ không làm sao lấy lại nội dung tin nhắn được.
Bác nào biết chỉ cái nhé,
Thanks","2018-09-12 06:43:53.000",1,"yes"
52210951,"giúp mình","Xin các bạn!
Mình đang có vấn đề về cắm dây Lan thông qua cổng chuyển từ usb-c ra cổng Lan. Máy mình là macbook pro 2018 cài Windows 10 mình sử dụng cổng chuyển để cắm mạng Lan nhưng khi cắm dây Lan thì không thấy thông báo gì về việc nhận cổng lan. Xem trong device manager cũng không thấy nhận. Cổng chuyển mình xài hiệu hyperdrive như trong hình. Các bạn giúp mình với nhé. Cám ơn các bạn nhiều!","2018-09-12 06:44:51.000",1,"yes"
52211074,"tư vấn giúp","E cũng không biết đăng có đúng mục không nữa  mong mọi người tư vấn giúp e.
Chuyện là thế này !
Cách đây 2 tuần tivi nhà e có xuất hiện 1 cái sọc ngang màn hình, e gọi điện lên trung tâm bảo hành thì họ tiếp nhận.
Cách đây 1 tuần có kỹ thuật xuống thay thế màn hình khác cho tivi nhà e, trong vòng 1 tuần sử dụng e có thấy những cái không hợp lý như sau.
Thứ nhất : Màn hình tivi ktv thay cho e (thay cả khung viền bên ngoài màn hình) không có logo của samsung.
Thứ hai : Khi kỹ thuật viên lắp khung màn hình trước vào nắp lưng sau của tivi thì không khít vào nhau. Bị hỡ nhiều chỗ và khi bật tivi thì nhìn qua khe hở thất đèn màn hình sáng.
Thứ 3 : khi ktv thay xong màn hình thì tất cả các kênh truyền hình kỹ thuật số đều không bắt được (trước khi thay vẫn xem các kênh kỹ thuật số bình thường) , lúc đó e nghĩ do tín hiệu của anten nên không để ý tới.
Em có gọi điện lên trung tâm bảo hành samsung hỏi thì được trả lời là : lúc nhập màn hình, hàng bảo hành về nếu có logo thì có còn không có logo thì cũng không sao vì hàng bảo hành đó bên e vẫn bảo hành cho khách hàng (giờ tivi nhà e treo tường chẳng có thương hiệu gì, nhìn cứ như hàng tàu).
Có anh chị nào ở đây biết hay gặp trường hợp như vậy giải thích thêm cho e cái ạ. 
E cảm ơn!","2018-09-12 06:59:27.000",1,"yes"
52211159,"cho em hỏi","Cho em hỏi em tính mua 1 cây note 8 màng hơi ám cho kính tế thì không biết có ảnh hưởng gì tới trải nghiệm ko và có mấy cây chấm đen trên màn thì sài 1 thời gian bt ko rớt thì có bị lan ko,e cảm ơn","2018-09-12 07:11:14.000",1,"yes"
52211354,"cho em hỏi
sửa sao","Em đi xe hayate SS Fi, mua cũng được hơn 4 năm rồi, chỉ thay nhớt, lọc gió và lọc nhớt thôi, dạo gần đây khi khởi động đi được 1 đoạn hay bị tụt ga tắt máy, em đã đưa vào hãng máy lần rồi vẫn bị. Cho em hỏi bị lỗi gì và sửa sao ?","2018-09-12 07:36:29.000",1,"yes"
52211460,"làm sao","Xin lỗi đã đào lên nhưng mình không muốn tạo post mới nên mới phải hỏi trong đây. Mình muốn hỏi cái cách gõ telex của Keyone có thể đổi cho đơn giản hơn được không.
Thí dụ: Để gõ chữ ""THƯƠNG"", mình phải gõ ""THUWOWNG"". Nhưng mình chỉ muốn gõ ""THUONGW"" thôi thì làm sao nhỉ ? Hay chữ đơn giản như ""ÔNG"", phải gõ ""OONG"" thay vì ""ONGO"" như trên điện thoại khác","2018-09-12 07:53:51.000",1,"yes"
52211500,"tư vấn giúp","cái này chắc bạn phải nói nhu cầu, rồi anh em có thể tư vấn giúp bạn cấu hình trong tầm giá sau đó đi mua thôi nè","2018-09-12 08:00:33.000",0,"no"
52211679,"làm sao","[B]Thời gian qua, thông qua đường dây tư vấn về bệnh viêm đại tràng 1800.1044, chuyên mục tư vấn sức khỏe nhận được khá nhiều câu hỏi của người bệnh viêm đại tràng về cách loại bỏ triệu chứng của bệnh viêm đại tràng và làm sao để loại bỏ căn bệnh này triệt để. Liệu rằng người mắc bệnh viêm đại tràng có thể sử dụng Bonibaio hay không và sử dụng bao lâu mới có tác dụng?[/B]

Anh Phạm Xuân Phương, Ba Vì, Hà Nội có gửi câu hỏi rằng “ tôi mắc bệnh viêm đại tràng nhiều năm, bệnh lúc nào cũng thường trực gây nên những cơn đau bụng, đi ngoài phân lỏng, phân nát, có khi lại bị táo bón,…cũng vì bệnh này mà tôi phát hiện mình bị bệnh trĩ. Tôi cũng đã thử dùng đủ loại thuốc kháng sinh mà bệnh vẫn tái đi tái lại khiến tôi vô cùng mệt mỏi. Tôi nghe đến Bonibaio tốt cho bệnh viêm đại tràng lắm, không biết sử dụng hiệu quả hay không,…Mong được giải đáp”

[B]Khổ sở vì bệnh viêm đại tràng[/B]

Bệnh viêm đại tràng gây nên nhiều bất tiện đến cuộc sống của người bệnh bởi triệu chứng đau bụng, rối loạn đại tiện,…Ngày nay tại Việt Nam bệnh lý này khá phổ biến do nhiều nguyên nhân, chủ yếu do lối sống và sinh hoạt không điều độ, sử dụng thực phẩm không rõ nguồn gốc, chế biến đồ ăn không đảm bảo,….Đặc biệt, một khi đã mắc bệnh, nhân nhấn không điều trị triệt để sẽ dễ tái phát nhiều lần gây nên những ảnh hưởng tới đời sống đặc biệt nguy cơ dẫn tới bệnh trĩ, xuất huyết đại tràng, thủng đại tràng, giãn đại tràng cấp tính hay thậm chí là bệnh ung thư đại tràng,…

[IMG]http://botania.com.vn/upload/files/Bieu-hien-dau-cua-nguoi-benh-viem-dai-trang-man-tinh.jpg[/IMG] 

Chính bởi những hệ lụy này mà người bệnh viêm đại tràng phải nhanh chóng điều trị dứt điểm , tránh bệnh tiến triển dai dẳng gây nhiều biến chứng khôn lường.

[B]Y học Canada mở ra cơ hội cho người bệnh viêm đại tràng[/B]

Nhằm giúp bệnh nhân viêm đại tràng thoát khỏi triệu chứng và biến chứng của bệnh viêm đại tràng, các nhà khoa học Canada đã nghiên cứu và bào chế thành công Bonibaio dành cho bệnh nhân viêm đại tràng cấp và mạn tính, người bị hội chứng ruột kích thích.

[URL='http://vietnamnet.vn/vn/suc-khoe/giai-toa-noi-lo-an-uong-cho-nguoi-viem-dai-trang-457112.html'][B][I]Bonibaio[/I][/B][/URL] là một trong những sản phẩm đặc biệt tốt dành cho người mắc đại tràng cấp và mạn tính được Bộ y tế Canada kiểm định chất lượng và cấp phép lưu hành tại nước này. Vì Bonibaio mang lại hiệu quả cao nên đã được phân phối tại nhiều nước trên thế giới trong đó có Việt Nam được Bộ y tế cấp phép lưu hành tại các hiệu thuốc và các cửa hàng trên toàn thuốc.

[IMG]http://botania.vn/upload/files/3D_Baio.jpg[/IMG]
Xem thêm: [URL='http://vietnamnet.vn/vn/suc-khoe/giai-toa-noi-lo-an-uong-cho-nguoi-viem-dai-trang-457112.html'][B][I]BoniBaio có tốt không[/I][/B][/URL]

Về công dụng, Bonibaio cũng có chứa đến 6 tỷ lợi khuẩn Lactobacillus Acidophilus, L.Plantarum, L. Casei, Bifidobacterium Bifidum/Lactis Composition, Bifidobacterium Longumcó tác dụng tốt kích thích tiêu hóa, tác dụng loại bỏ các triệu chứng đau bụng, đại tiện nhiều lần phân nát đầy hơi, khó tiêu, đi ngoài phân sống. Ngoài ra, những thảo dược trong Bonibaio có tác dụng tốt giảm co thắt cơ trơn, giúp giảm hiệu quả các cơn đau quặn bụng, cung cấp men tự nhiên và không tác dụng phụ. 

[B]Bonibaio dùng bao lâu có tác dụng?[/B]

Thông thường, một đợt sử dụng Bonibaio 10-15 ngày, các triệu chứng bệnh viêm đại tràng sẽ cải thiện rõ rệt và sau một đợt dùng Bonibaio khoảng 3-6 tháng sẽ mang lại hiệu quả tối ưu nhất. 

Vì thế, anh Phương hoàn thể yên tâm dùng Bonibaio. Chúng tôi tin rằng, nó thực sự rất cần thiết đối với người bệnh viêm đại tràng cấp và mạn tính, ngăn chặn hiệu quả biến chứng của bệnh.

Mong rằng, những chia sẻ từ bài viết đã giúp anh Phương và người bệnh viêm đại tràng biết và sử dụng Bonibaio lấy lại sức khỏe và cuộc sống. Nếu bạn còn thắc mắc, hãy gọi điện thoại tới số máy 1800.1044 để được dược sĩ tư vấn miễn phí.

[B]Cảm ơn bạn đã đọc bài viết![/B]","2018-09-12 08:24:51.000",0,"no"
52211716,"làm sao","Thời bây giờ làm sao mà tránh không xài được, học cách sống với lũ thôi, t ăn nhiều rau xanh với vitamina, thấy nhiều ông trên này bảo uống wit gì đó tác dụng thế nào nhỉ","2018-09-12 08:30:43.000",0,"no"
52211809,"giúp mình","Mình đang dùng s8 độ hai sim, nhưng h bị treo muốn chạy lại rom gốc để dùng nhưng máy chỉ báo SM-G950N chứ không báo nhà mạng S.K hay L  có anh em nào biết cách check nhà mạng thì chỉ giúp mình với để mình tải rom về chạy ạ. Máy treo nên không hiện được imei luôn.@@","2018-09-12 08:42:42.000",1,"yes"
52212187,"tư vấn giúp","Mình nhờ các cụ tư vấn giúp dàn 5.1 chỉ để xem phim là chính, tài chính 15 củ quay đầu. Yêu cầu không cần phải hay như rạp, chỉ cần sống động và thật hơn xem tivi là được.","2018-09-12 09:35:47.000",1,"yes"
52212189,"làm sao","giờ làm sao để đăng kí vậy ạ","2018-09-12 09:36:23.000",0,"no"
52212302,"giúp em","Em cài [B]Ticwear 4.14.0 Modded Việt hoá : [URL='https://goo.gl/M6ZiY5']v3.0[/URL] thì bị lỗi bản ROM khong hỗ trợ bác ơi. Em đang dùng bản ROM 4.14.0 global. Bác giúp em với, không chạy được nên không dùng giả lập Android wear được[/B]","2018-09-12 09:51:24.000",1,"yes"
52213016,"cho em hỏi","Các bác cho em hỏi là Macbook mới Apple giới thiệu vào dịp nào nhỉ? Em cảm ơn.","2018-09-12 11:44:54.000",1,"yes"
52213272,"giúp em","Anh em xài One Drive vs Mac OS có vấn đề gì không ạ? Của em sao nó stupid quá - nó ko sync thư mục trên máy lên trên. Nó sync cũng syns ko hết. :( Anh em nào có bị thì chia sẽ cách khách phục giúp em với. Thư mục của em 130gb - nó sync lên có 108gb rồi nó im luôn :(","2018-09-12 12:27:47.000",1,"yes"
